UserId,V1,V2,V3,V4
1A85F8,3.6380243680679762,4081,1008,115
985BD1,,2579,973,56
871D1E,,5429,1512,154
70D21E,,683,341,325
39E36A,3.921062766165319,582,296,290
5FAB78,3.483797873078358,4852,167,121
D6E292,3.994614924667387,1072,938,37
6B70ED,3.365534862870625,4119,938,255
5E2E2B,4.10039722977645,761,981,22
FAE449,,13,237,37
F5F9F5,,0,1,0
1DA365,3.233848157796773,2000,1060,121
13090C,3.8300038259690616,4599,319,325
584ECE,2.579942123878969,7290,938,228
826FD3,3.982927809629561,331,85,37
8C3AF7,4.000926120699002,4611,788,154
A95159,3.728911682549492,3060,938,37
D09519,3.7430151411905124,1072,237,37
6DD0B3,3.173989893633625,2722,1080,37
2DA837,3.207732844315813,582,295,290
75F05D,4.025938209947771,2077,1284,325
82DD99,,5961,262,330
A68006,2.965509344224242,5615,438,154
F318F0,3.256647078545639,2065,418,150
999CCD,3.5728535672197967,2231,1414,290
007954,,4671,49,330
617B6C,,1500,621,330
4DAA32,,7178,1079,56
8CEFC9,2.8857126137503433,4992,1022,121
C3D310,3.943999910829962,819,49,330
7AA6D2,,6115,755,154
7BA941,3.360166164582772,5032,797,330
3077F2,3.6902728392217243,31,843,330
3AB8F6,,2562,1,0
C7639C,,4172,439,325
214E9C,,576,967,69
A08D78,3.705596129306344,5901,703,330
43D7A9,,5581,1574,22
87BD3D,3.353862984208757,274,1550,325
BF26C3,2.6340275511608064,2063,938,324
148947,3.561633328508566,1915,1421,330
447AAE,,6375,262,330
CCB164,3.496147427983405,2476,894,330
EAE78E,3.6597276182102094,2388,1056,56
71BA06,3.7787017392854056,1489,355,330
C0744D,,4005,439,325
210A0F,3.500839047146134,737,154,290
F13AD7,3.0338314903230597,4119,773,255
6A870B,3.3470884634609503,5757,1521,22
E24B99,3.3391807205948822,5959,1555,330
95BE0F,-inf,266,1479,222
1E7C6B,,2582,973,56
DDD2C9,,1066,578,235
66794C,3.1380782401279985,5447,473,330
16813D,3.0504799379713634,1075,229,115
F1ED76,,5960,262,330
16D6FB,3.1779148571296747,6664,938,255
734D41,,8138,1529,330
2D4830,4.109910466343924,2546,1422,330
1239AA,,4227,1422,330
6FCAB1,3.406033946874726,1351,287,255
0792E4,2.5691099530984367,1029,1188,22
3B2476,,2354,621,330
2792BF,3.596575296147283,1696,1422,330
8275CD,3.0894868860795164,3040,1548,228
DF2C21,2.704688693603415,1029,1188,22
868D53,3.440152027131687,2598,262,330
6A6D6A,,4017,788,154
948443,2.545029036362917,1104,981,22
E2D53A,3.916151326312714,1356,350,330
4F840E,,5414,439,325
A551BB,3.510309486739572,8016,836,56
77264A,3.5217685231364992,5592,1079,56
08FC06,3.756852412063516,2598,262,330
6D52D2,3.8554601043574066,7929,1048,228
2814C4,,4520,1521,22
15D929,3.930819484767608,2525,473,330
BDF334,,5032,797,330
26B585,2.929412034639986,718,1493,290
1F76AA,3.5868594224836325,1099,982,330
E72999,,4984,970,300
7B3B44,3.5183405467147937,4187,473,330
6B36FF,,2707,1521,22
F1A339,3.0777601962266266,4947,1421,330
0F60FD,,4740,1187,56
3CD56B,2.7099359841179056,1962,350,330
374729,3.4849202608246155,4740,1187,56
8311FC,3.7096202870311497,3432,1134,330
3E578E,,7590,990,121
BE6212,,5251,262,330
19CE2A,3.7493109411126766,7388,102,330
C8AB6A,,1659,1022,121
F62543,,1238,1072,330
9BEFAC,3.42175089838804,339,1030,330
9265A3,3.349438299253457,5791,981,22
04B577,,887,473,330
95DEB0,2.811790316103327,1226,1398,45
CFD6A9,3.18365100263142,1659,1022,121
8D523B,2.8480158916716256,5750,1056,56
5F7827,3.5236028048884775,952,439,325
749BD6,,4875,1348,330
B8917C,,8136,439,325
A79074,,5635,1030,330
16E329,,110,1346,22
DC7803,,6508,1555,330
1B7C05,3.3704847020730493,1962,350,330
8BF0E2,,4172,439,325
589590,3.749241407421304,5763,1555,330
8C0DFD,4.089106865290984,7099,981,22
B22503,,545,365,150
A12402,,5779,1087,330
D9A177,3.8993100969578256,5383,1283,121
9B6E24,,6508,1555,330
30EF0E,3.330794065050777,7292,1072,330
F8A735,,3905,1134,330
D5C119,3.4459760212708312,2506,438,154
401612,,7314,1079,56
900A2E,2.93609756482113,4172,938,325
F723D9,,5460,938,228
D6E249,3.573746541702963,4520,1521,22
78866D,2.6907435350895463,7099,981,22
2F7B2D,,3040,1079,56
E0FB5C,,1887,262,330
95288C,,7039,1171,56
535825,,4520,1521,22
5538B8,4.056185612339244,1683,233,56
2F779E,3.103618277322244,5046,982,330
3A60E9,3.5520096785739517,7938,1421,330
843B42,2.9486748446661712,4172,938,325
FDAEBE,3.483999614109965,2300,1422,330
068E0B,3.6757362138039356,4527,1521,22
D3E61C,,6661,1327,279
00FB6D,3.5051800449336286,1635,511,255
85B527,4.157718633555059,1583,473,330
D7B151,,5995,1529,330
6C7E74,4.13412501701835,4610,788,154
64DDB8,3.563377593792027,604,1076,330
D32714,3.793841198585603,4921,610,330
108A5E,,5983,1072,330
85BFFE,,7526,233,56
1756AE,,5388,1079,56
2AA5A7,,7690,844,330
C4CC0C,,5065,262,330
B19E4B,,6306,262,330
F3F927,4.110305854841549,2192,890,330
62816C,3.752861195655101,432,511,330
772A4A,,7127,938,303
BB7DDC,3.8598978106349184,1676,511,330
F03648,3.1811331950279,1030,232,325
6E9442,2.5652053481048975,7099,981,22
1D9891,3.774765923213743,4511,1072,330
E886D9,,2199,57,56
C010DB,,970,1079,56
07D4EA,,1530,327,228
4C434D,,7967,588,121
BF6CC5,,5457,262,330
F0C2F2,,8044,1422,330
47B498,,7363,487,154
31C8E2,,3125,1529,330
A39CED,,7314,1079,56
E07C91,,3671,1284,325
982858,3.679100493280299,1345,778,290
1CDEDE,,4895,189,121
38EC62,3.2996044603760684,6345,439,325
24179A,3.492417994784562,6239,894,330
8F715E,3.2970449746267017,4288,1188,22
F636B7,3.9771349970891157,2892,262,330
A61F69,,7314,1079,56
23FFC7,,6750,626,330
ACB592,3.0465337440414895,4215,350,330
7DD063,,3418,844,330
179FFE,,4354,844,330
39D728,3.1994671078441796,5045,982,330
0CADF0,3.652774869041275,4197,262,330
C39E35,3.2185251198026013,1911,262,330
A98EB7,,6508,1555,330
674861,3.5382377204034126,5581,1574,22
75CAC0,,683,934,150
B3F3EB,3.32479548956519,6076,1529,330
08FBC0,4.0078883601399555,4328,1,251
18447A,3.4738310967166317,4744,1187,56
5C7438,3.498010118017271,4947,1421,330
0FE4FC,,5074,839,115
E1F7A4,2.7523771849766456,2786,982,330
F1A4E6,,5255,1092,228
FD8420,3.9031562567526326,2635,262,330
9C0031,,224,1087,330
C62751,3.4306264251256704,3518,621,330
0D48DC,,7438,134,121
AB83F4,,110,1346,22
85CF35,2.833860647343796,7586,233,56
3A4CFA,,5251,825,330
6CAB01,3.291131654104893,2725,1488,300
6262C0,,4172,439,325
C3D585,,5245,1555,330
98B38C,,7144,473,330
BEB43D,4.100950961916836,3343,49,330
095673,,4773,1521,22
980080,,7959,688,330
EEFF90,3.3636748379425363,2059,1134,330
BD671E,3.7546528617917883,3052,511,330
472BFF,3.8537074593824197,5915,643,325
6C6850,3.7470990682320755,1742,982,330
513E18,3.0930595731182104,4324,473,330
332E7F,3.119220270134673,442,49,330
C69391,4.146332531305438,7281,473,330
539344,3.6621324188621887,6104,355,330
A32B11,2.888300226471623,6620,977,330
89F503,3.4881128394539602,442,262,330
557874,3.228769716633237,6817,1422,330
C5C87C,3.806667878067219,7043,1134,330
EDE7C1,3.327718936839767,5958,262,330
DB2815,,4451,976,330
86B729,3.939185895220944,6270,1477,330
C2753B,,8068,1,0
936EDD,3.960769100210045,2598,262,330
A25497,3.6101495382671183,1402,1087,330
8D243A,,3567,894,330
200B8F,,1749,978,330
5FE501,,3711,1079,56
A9EF52,3.203284905363066,7099,981,22
513C4B,3.9682964734589796,139,1072,330
84E929,3.3437425055557686,2722,1082,37
192482,,5779,1087,330
EFEB49,3.28565954089484,4640,890,330
E2EF59,2.8968067073485386,4731,49,330
B7AC6E,,2578,1529,330
241F8F,3.4322810410643547,463,1030,330
58AC16,3.6855900406624396,4597,262,330
9DCDC4,3.713201554014191,970,1134,330
FF3EF3,,7224,1422,330
CF0C75,,1209,938,325
2E2BEC,3.8243889385641765,582,296,290
850B7B,3.695596095407161,5039,982,330
C9A2AF,3.537531912660414,4611,788,154
CCD757,,2380,1569,330
0A0D09,3.579113655781689,8016,836,56
C0C292,4.071381966269605,5664,473,330
C4C7DE,3.6659349299744757,3489,1076,330
435AAA,,6101,843,330
11ABB3,,5227,350,330
5E5398,3.637075833148707,4323,1215,121
DAF4B9,3.3564718963294355,6378,154,290
ABB464,2.7317295148570397,4947,1421,330
A72AF7,3.9136063345811687,5779,825,330
4F3863,,2198,1555,330
5ACF4E,3.666787251982755,2199,57,56
3F1D99,,7823,983,228
413649,,4354,439,325
D8CEFA,,7434,104,330
B5535C,,7945,978,330
28F6FC,,6965,938,298
5BA6B7,,2786,262,330
9CB95B,3.472108620350824,5238,172,121
6D0614,3.0549112961933242,992,990,121
B237EF,,6120,938,154
05840E,,5054,439,325
92BCF7,3.49690035948441,3667,1283,121
0E3888,3.592646602762473,674,172,69
7499DD,,155,262,330
1DD186,,7852,977,330
39FE63,3.297834380601762,2529,843,330
9AF75B,3.6889717185200883,4220,938,228
AC01DE,,5375,990,121
DD9703,,7438,134,121
9F2DB5,3.4942231253697518,6075,1440,325
A630D1,,1500,621,330
0BC162,3.5003029031331865,6392,262,330
E55242,3.1619463160577594,2412,104,330
DB4FB1,3.5917791066291263,7395,1376,298
1A77F0,3.818722494883805,6916,1529,330
6D3DF1,3.944279850593797,698,981,22
E85860,3.745764088006332,6008,42,300
DD802B,,7232,1422,330
1FC361,,907,1451,154
21492B,2.9986354683392147,4786,248,17
37C66F,3.04512794317815,6399,938,68
2E3952,3.858001733411139,6410,1271,45
1BAE02,3.267199359564098,159,1035,115
85E129,3.9078631992421182,6497,1056,56
513F4B,4.299062036526406,3313,982,330
EC1F3D,,7824,1516,330
B67212,3.34204880117713,605,1421,330
505BCC,3.9051066815953517,2349,1422,330
E670BD,3.4745859044511267,1233,119,22
49C5F3,3.632595340482079,7823,1557,228
D48BE7,,6281,1555,330
30DD21,3.2671169658607497,1672,1348,330
E0A8FF,3.8211265709217064,3037,558,121
EA7103,3.5210682007134295,5388,688,330
A0D002,,699,1555,330
D900B2,3.7579975364664495,4092,961,330
88916B,,5581,1574,22
0441F2,3.576458613900649,6508,1555,330
4BFF81,,930,977,330
82E2C8,3.964387676607264,6285,1422,8
8CD36E,,7308,688,330
8260D1,,2374,262,330
21EF3C,,939,844,330
EB6C3C,3.257686121024426,110,1346,22
87879A,,4092,439,325
E8AA5F,,7759,392,330
DD7D54,3.585364631009119,4107,990,121
271933,3.530045827015824,7311,439,325
E24962,,755,189,123
A19FCB,3.3665953515477844,4172,51,325
0A96FA,3.4808963563646964,7513,262,330
FF3F3C,,7656,977,330
7E2539,3.5451462402455873,1209,439,325
D2B951,,4923,233,56
6D6012,,1357,262,330
A3C243,3.4830535758261463,4197,262,330
885F41,,776,843,330
3F35BF,2.7625185838921165,3330,439,325
463BE7,4.211738527930681,4797,1030,330
12E1E2,3.6230595425280696,6206,938,290
098E67,,887,473,0
E93E3E,4.007638893032999,6381,269,290
3DC589,,749,262,330
8A276E,3.8165555677286154,4172,439,325
4C6C89,4.149334656271715,7965,1585,23
2B6182,,6801,1350,330
5A2921,3.577098102920179,453,825,330
1BFCC5,4.371752292818484,7685,273,228
AD4617,3.7926741946997966,5549,976,330
1E9599,3.136037372204765,1500,621,330
C6B19D,3.1659200938529164,770,49,330
6C1B13,,613,621,330
391197,3.3271024071110005,3306,1422,330
39068B,3.9798640422007208,4262,982,330
E17130,3.3363198072474867,7314,1079,56
178585,,3998,1421,330
0EA051,,6398,262,330
D1B599,3.3192709104111366,5491,930,115
8C010E,3.180982606635738,699,1555,330
1B76CC,2.9318052708885793,695,977,330
555D29,3.373680139798643,7947,102,56
D91B07,,426,688,330
2BB9F7,3.4431629492773244,4172,439,325
32E602,3.523044998717269,6858,568,115
652A62,,3361,19,266
52BFEF,3.300332896017791,7314,1079,56
6B7287,3.5158196695886903,6965,938,298
F0C0E7,3.720312346761963,4332,1250,290
7528E9,3.4670767781285523,6120,938,154
CFE23B,3.9057819155873967,7032,262,330
597AE6,,4882,938,298
875A0D,3.5199494983027284,3301,154,290
C852C0,2.9924280983187512,7504,1493,290
04BFFB,,4080,511,330
BDFB64,,3631,843,330
BC56D5,,4646,19,351
B565C0,3.5525051055191037,6530,70,115
AB7FD0,,5044,233,56
9A9F64,3.7832291808247156,4172,439,325
741CDB,4.194744813948369,5755,981,22
7FA3AA,3.482621071210615,7336,938,37
7A2A1E,3.4406239925240842,3234,825,330
D1CDE8,,6508,1555,330
68FA02,2.6336171797833874,7101,626,330
9BD9A7,,4662,905,330
C48D53,,1630,610,330
8B6331,3.375611012510094,1000,226,121
EAFD7C,3.3601117355186925,4300,982,290
6CCCAC,3.249066358464339,5012,395,143
A999BC,3.1330493307707514,7526,233,56
1006F8,3.350015051703755,4239,134,121
61EF2B,3.5349383214839674,1643,816,290
9E8970,2.9871619096721758,5420,166,290
7F867A,3.7503214368881665,2578,1422,330
DCF943,,6469,173,121
A6709E,,6306,262,330
647BC4,2.9165242258367186,4172,439,325
2B7E00,3.5300412961221896,2063,938,318
B5054C,3.047197477149081,704,886,45
D956B0,3.7294572359583844,4520,1521,22
68C881,,1676,1072,330
D6B08B,3.598914287539398,1212,1348,330
34FAE8,3.9180499749416873,2998,1395,300
7BA2D6,3.2134932537679393,3422,1315,267
5A90C8,3.4371632885136125,6925,1030,330
0FBC38,4.125842242843249,6736,262,330
568330,,4197,262,330
289AFF,3.5655006942735574,1998,202,290
DAFCF8,3.949370621521314,2450,1,0
37F447,3.328761314632954,56,1005,222
5BE1C4,,6323,1422,330
A75B41,,1191,57,56
13763B,3.9233737212259405,5289,1348,330
266C44,,4633,1591,330
F1EF9E,,7099,981,22
732AB8,,3752,730,112
A71A58,,169,978,330
E70122,,4415,262,330
06ED33,3.5339570103074367,710,890,330
9A8896,,1536,1134,330
7808BA,3.139363468547486,7504,938,290
78CBD4,2.948278014212994,4421,977,330
E3F996,3.378644992157789,6695,49,330
F7B43E,3.1322133946891064,4934,621,330
0A1B35,,970,976,330
5C54FA,2.9437062784259784,5725,1161,290
9B36BE,3.648255656229014,432,511,330
B0C2F5,,3202,982,330
6E0D2A,,3306,1422,330
165FBF,,599,1079,56
6FAF87,3.494353853011073,4740,1187,56
4FBEB4,,1962,1,0
A362E0,3.398284233084034,4909,938,279
33E5D3,3.4607470003707057,5491,1123,115
E7B458,2.7745794017574417,7099,981,22
659236,3.5064820149975655,4197,262,330
2E4421,,3818,262,330
9955B3,,1050,982,330
878D9B,3.5018550808548667,890,1022,121
287DB7,,4633,1591,330
BE7B1C,4.003645296023924,728,439,325
1BEAFD,,1571,1134,330
D9BAD8,2.996877324217546,2768,981,22
37A592,3.04569893342516,2808,990,121
DD26DE,3.229433842270046,7375,473,115
D7DDF4,3.2837944294093817,3786,1060,121
83F243,,7969,439,325
CFF250,,6000,610,330
02AF04,,1976,1022,121
40D87B,,3145,134,121
59ACBE,3.79523587557516,7202,473,330
FE095D,,7684,574,330
17486A,3.2830384566263797,4849,822,143
4CD069,4.094551447188016,606,473,330
F18C39,3.842049428988588,1558,51,247
9167D3,3.3968304063519454,5200,439,325
194D2E,3.6844909153125007,582,299,290
122590,3.547435571847172,5584,1466,154
131824,2.709567348767549,1903,1056,56
6F90EC,3.988016095288897,755,189,121
43A9AD,3.760240669530078,3483,894,330
742D49,3.0947700802154654,1049,844,330
EDF05F,,5951,57,56
1FD175,,1250,439,325
375E51,3.2261993342393747,3241,1415,22
3716C6,3.5259088914372536,8188,1629,300
735DCC,3.191440448669953,5491,614,115
5A9B58,3.550949771035516,819,439,325
D98D1D,,1575,1422,330
5F3463,3.327520689503136,608,439,325
F68971,3.220856012222053,4172,439,325
E8A393,3.4329861670713635,4172,439,325
718EDB,,2887,1422,330
D9A2DE,3.8334524055298296,5949,844,330
9F62FE,2.9881717660486196,6842,154,290
4F8F01,3.4326412256870267,4172,439,325
6E565E,,2946,867,330
975CD0,3.8891806693617155,5045,982,330
F3D5C0,3.5006198796010346,5492,981,115
C7AABD,3.1029267054034215,4053,1571,37
C02C17,,4558,233,56
AA6A08,,755,189,121
B50D49,3.6589198268448078,3800,1555,330
7E1B66,,2522,57,56
571CD7,,6661,938,279
A801F6,,1542,1072,330
141BD6,3.2081629009647976,5491,614,115
B0072A,2.9615537924546125,5407,473,330
CCB46C,,5913,1030,330
92BBD8,3.30325408357654,1742,262,330
81E4D9,2.9713144334771644,3547,867,330
C7B84E,,1676,1072,330
18EE90,3.3788548835851953,6792,951,36
AE8626,3.341158219976916,905,438,154
6DED18,3.2852803118056237,4276,990,121
423B68,,4172,1072,330
79255B,,238,1529,330
1ECB18,3.2693838654659806,4172,439,325
0ED5E1,3.462748075080255,6115,755,154
F2ED2B,,1500,621,330
CCE4E3,,347,96,265
4D785F,,1046,1591,330
25A016,-0.01403595603087237,4488,1079,56
21C255,3.7555493245458567,715,1087,330
890CA5,,2348,1087,56
CE0C34,3.258632462242821,6277,138,46
BD2531,3.699938825911809,5488,527,255
03CD3A,2.946252606441422,1233,119,22
CA699D,,2579,973,56
9348A6,3.912809559343203,1712,938,86
A4561A,,8097,480,121
FB21B3,3.4664908472777265,3603,976,330
871630,3.257760940429318,4081,1008,115
DB7BE6,,5779,1087,330
67D3E2,,4611,788,154
2EEBC7,3.3588615953158,6911,154,290
6E4C08,,6180,439,325
D8D403,,1317,102,330
D689D1,3.4040345484379686,2927,647,115
11CF5D,3.034714231625491,4269,930,115
A43812,3.498362788127549,4172,439,325
F03282,3.7557470094998044,6884,894,330
FE5A3B,3.951085081755112,6544,164,287
F443E4,,6965,1,298
7A968B,,3766,324,187
65A917,3.091136075586286,3189,1022,121
6377AF,3.374390593079599,1143,990,121
666D63,3.6427100565788813,1831,350,45
6968FA,,3306,1422,330
9DA7BE,3.6401115822690615,3146,134,121
11CC0F,3.782660629807485,4300,816,290
275A63,3.80653041170375,4315,142,290
7A63D9,,6016,1422,330
505E2E,3.51048511719147,4300,816,290
F9E495,3.208506870832961,1731,359,17
45CE46,,6215,49,290
6D21A1,3.1220437762065005,110,1346,22
5A5662,3.2228547344871705,1428,621,330
D8F490,,1981,439,325
D09768,,1696,1422,330
81C9DD,,1968,1555,330
BF7518,,2940,1079,56
28E702,3.5128990139006993,7638,262,330
CD76BB,3.2189776158772654,534,172,121
7F3F83,,2225,262,330
BDF7E1,4.083045980566185,1065,852,121
9C0BF7,3.322965379802039,2569,1134,330
27B82B,4.153475301614424,3057,262,330
3EBC8B,,4849,822,143
BC472E,,7747,976,330
B6AB59,3.688063964312421,63,1022,121
7256F7,3.9379216062597573,1214,262,330
B406D4,3.8979135515879038,4119,773,255
877B63,3.9914332665605343,5339,1348,330
D9A0F8,,8159,1072,330
2F6CF6,,4354,938,325
BC8C87,,3040,1079,56
4AA9DB,3.63460175448418,2034,1022,121
FF4173,3.638821933382993,4609,938,222
4A091C,3.248325621468416,1276,981,22
ED3597,3.5107617587497737,3112,1134,330
2084E2,,229,982,330
16CB49,3.8609992509545847,1348,1441,154
F6BB22,,4366,861,251
9191E8,3.162185142056534,1269,350,330
CC5448,,6965,938,298
5679FB,3.832926502956922,4889,1541,298
A85C9F,3.112544101433579,6562,443,290
D37AEA,,1090,603,140
5B04F1,2.6519118701572193,1644,981,22
DBD1B7,3.779918280341787,6853,890,330
74ADEC,,4172,439,325
AC97B2,,4623,394,330
03E7C1,,5913,1030,330
B03092,,1076,1422,330
79E5DC,,1530,273,228
0987E0,3.74415412945806,1500,621,330
FA97FF,,5238,172,121
186545,,7811,134,121
4CA0E8,4.223038713225697,4841,1275,56
01390C,,195,938,290
6BDA15,3.881814328979785,5499,1,0
59EB09,2.9465493692712355,7314,1079,56
28AC4E,,4128,439,325
F4CCC7,,4891,1015,121
B39806,3.151702023670156,5064,439,325
F0E98C,3.8435607536906313,4729,908,328
4BCD3D,3.484910450899334,6120,755,154
B4E723,2.890847351765599,849,1030,330
1741D2,,1738,938,150
770ED4,,1710,473,330
000DDA,,4718,1512,154
DFDA43,,1539,34,154
4552E8,,3831,768,154
237BDF,,4448,1421,330
8B3C40,2.633914294544314,582,626,290
713E7A,2.634584242437672,582,154,290
67EECB,4.024918291948996,7754,938,254
8F08AA,3.2501906925752335,1072,938,37
D09171,,5889,835,251
F77B9A,,6720,439,325
1FB370,,7454,51,330
A161AE,,4759,1275,56
C34037,3.3042273673566367,6120,755,154
7096C0,2.8311408452532776,2226,1299,290
55AE70,,8124,1072,330
8510A3,,5032,797,330
A47D63,,1125,1516,330
A0F47D,,4520,1521,22
10270C,3.8632406563098804,5951,57,56
FD17D8,3.3119922113840867,7314,1079,56
8E9B78,3.5359196966338318,3786,1022,121
0C94A3,,7586,233,56
087AE1,3.4062167275056425,6995,439,325
7ECA44,,6298,262,330
BC8999,,5269,262,330
8490E9,,3949,1,0
690874,,4172,791,325
B1E795,3.5203570662575636,8136,439,325
949DBF,,1004,894,330
596420,,432,511,330
B593D0,,7167,171,228
D9DCB7,3.374328939642545,279,1006,222
ED3AF8,2.780447590442512,4745,1072,330
A55BB6,,4019,439,325
D3051A,3.479820754803628,6809,1422,330
B60AF5,3.736950149576845,5829,1275,56
BED009,,6284,1422,330
195D99,,6284,1422,330
AB15F8,4.2322239034383236,3459,473,330
85900A,3.6651891175544464,6153,134,121
DDECCB,3.993514912306448,5553,473,330
393737,3.5411678631346875,4582,473,330
E267DC,3.3645026652459173,2065,938,150
E8015C,2.884947047937872,4699,1072,330
35C65C,2.830612242065005,6495,982,330
B35D03,3.197694593562326,4092,439,325
99F841,3.1374166904880334,7438,134,121
B205BA,3.251829622059811,3699,172,121
026720,3.391818761009411,3449,646,316
DA674B,3.628989883276394,3883,1529,330
772D38,3.3092471767032623,5678,229,115
5E187B,4.162742860919561,1029,1188,22
86BDB4,,3903,1441,154
1F6CAB,3.7310129203942606,1962,350,330
BD0684,2.77462933474076,249,1422,330
CF38B6,,6958,890,330
4960CA,3.6985295966299754,6750,626,330
A0A8EC,,3700,1060,121
9DDA3E,3.981237874509783,755,189,121
9AA602,,2400,1031,330
FF772B,3.89883981712863,5470,473,330
A6F709,3.4663688535526243,4300,816,290
827977,3.839725830236596,4807,1348,330
F5581A,,7869,626,330
7E4163,,2818,1030,330
730F8D,,456,961,330
18817B,3.7421824609812457,7526,1555,330
509722,3.9980996416498167,4520,1521,22
EB79F4,2.8792239387725638,4517,1521,22
B5E07B,,3913,172,121
CA4631,3.9072305907783544,3306,1422,330
3E0F07,3.5975767814995114,7690,844,330
FECD1C,3.6840110150651104,1261,1578,284
ADF84B,3.146251312361193,5913,1030,330
49C562,,992,990,121
7773CD,3.004355086714891,738,788,154
6AC72C,3.35851237659031,2462,439,325
C3C548,2.713858196884956,169,978,330
5BFB00,,1806,439,325
5E74EE,4.246217817160038,1770,102,330
C1BFFA,4.005898833373406,2199,57,56
566490,3.686172980863898,4277,1022,121
34176A,4.209250534332679,406,1053,325
399ACA,,2711,1022,121
1CBD91,3.222455482208764,3905,976,330
A319B9,,1530,327,228
1C1673,,6414,473,330
7D37C4,2.715613395080655,5745,1346,22
3D2B8D,,816,982,330
58232D,3.405283148191837,3087,1215,121
F0CD12,,448,938,228
3438CD,3.003640285952669,2772,1284,325
D88286,3.843274832110169,6034,588,121
B60FC6,3.7516326717508743,3310,116,228
